404.5	79.273
403	143
404.07	197.5
403	320
405.73	352.91
406.87	476.98
407.21	285.79
408.38	450.67
408.2	53.4
408.91	365.45
409.55	300.81
412.12	41.488
409.88	372.12
411.42	403.62
410.29	489
410	195
411.27	386.73
414.28	266.89
413.67	183.67
413.8	432.8
414.33	67.667
418.15	98.528
417.44	174.33
417.39	414.13
418.37	492.53
420.71	323.39
422.34	445.98
419.68	191.64
420	397.07
420.81	164.19
422.24	182.71
422.73	375
424.67	72.857
424	365.5
424.82	426.06
426.56	56.333
424.91	116.64
426.96	387.11
425.5	483.67
426.03	499.24
428.77	43.423
429.15	169.23
431.61	350.71
429.91	398.91
431.94	153.26
430	470.5
433.69	107.06
434.06	414.69
434.38	438.81
435.33	478.06
438.03	396.1
438.55	487.98
439.12	136.88
439	406.29
440.17	152.17
441.13	422.93
440.89	48.333
440.75	465.25
443	92
444.92	108.89
441.5	302
446.2	453.93
444.43	315.33
444	328
446	414
446.3	503.67
448.13	58.217
447.68	209.42
449.28	476.61
449.77	368.42
450.5	436
451.09	221.09
450.5	80.5
452.12	168.65
452.71	36
454	151.4
453.81	198.69
453.75	419.67
454.53	345.13
455.33	94.667
458.48	67.565
456.67	387.67
459.89	488.36
458.94	504.73
460.16	209.76
459.93	372.6
461.16	326.16
460	382.5
460.5	124
461.97	309.52
462.43	470.96
462.56	221.76
464.97	361.32
464.35	454.61
468.4	425.07
470.43	72.143
469.53	341.87
468.5	432.5
470.73	503.76
469.54	54.308
471.44	108.7
471.83	177.78
472	83
472.25	484
474.3	165.03
472.64	204.86
473	216.5
472	39
474.17	357
475.88	347.96
475	458.8
475.5	155.5
476.71	326.67
481.07	454.12
477.57	146.07
478.4	392.07
481.06	439.78
478.25	433
481.04	238.39
479	365.5
481.04	407.19
481.5	74.5
481.89	157.33
481	309.5
483.61	417.26
484.3	477.76
483.16	489.16
485.62	218.92
487.36	39.818
487.56	86.407
487.06	344.18
486.28	354.94
486.67	142.33
487.82	185.73
489	207
489.5	163
490.03	499.39
491.45	467.59
491.56	176.62
493.43	234.6
493.42	489.79
495.12	66.333
493.5	443
495.88	321.17
496.43	198.71
496	354.5
496.5	398.23
498.84	456.38
500.26	51.421
499.5	157.72
500.08	218.08
501.52	475.59
501.68	493.71
502.5	60
502.92	139.75
506	332.97
504.7	444.7
505.2	165.4
508.09	42.412
505	486.5
508.52	298.19
509.07	64.733
508.8	101.33
508.5	176.71
508.39	233.09
508.15	411
510.16	78.316
509.03	201.87
509.93	449.64
512.11	117.17
509.91	418.27
511.3	435.7
514.57	215.7
515.29	240.57
513	322
515.75	185.67
518.21	337.64
515.33	470.67
518.32	140.32
516.83	458.17
517.33	498.67
519.14	233.57
520.69	37.062
520.27	193.14
524.29	290.71
525.77	215.18
526.79	317.19
526.68	476.26
526	104.5
526.46	121.15
527	151
526.73	242.33
528.74	74.953
528	63.308
527.6	385.8
530.09	402.7
529.29	467.88
530.38	34.688
532	108
532.33	138.67
533.71	293.57
535.46	325
534.75	415.38
536.03	283.97
537.14	122.45
538.13	160.43
537.76	348.55
537.91	454.91
539	63
539.96	230.35
539.88	431.67
544.25	476.81
540.33	197.33
540.5	459.5
542	369
545.87	446.54
543	89.714
544.79	100.39
542.4	308.8
544.58	392.65
543.57	294.71
545.46	379.96
548.68	249.48
545.5	326.5
549.42	191.84
549	112
549.5	436
551	208.5
554.32	55.661
554.12	509.52
555.31	225.56
554.07	286.86
555.15	236
557.5	88.955
556.88	200.53
557.15	374.07
557.5	71.727
557.9	422.29
558.42	491.75
560.39	105.39
559.82	430.61
561.51	479.87
561.5	190.5
560	442.5
564	465
565.45	243.64
567.14	318.27
566.4	153.2
565.4	328.8
568.29	425.16
568.15	442.93
569.42	300.03
567.89	373.33
570.15	94.231
573.67	47.547
571.12	453.33
570.4	223.8
572.71	488.45
573.5	215.71
572.5	283.7
573.39	108.89
574.8	160.12
573	363
575.72	431.87
575.38	124.54
574.5	471
576.7	61.913
577.35	324.19
575.5	347
578.22	116.78
578.09	226.64
580.5	302.5
581.5	137.5
581.77	380.83
583.39	102.91
581.4	495.8
582.57	91.286
584.15	151.7
583.81	242.95
586.22	210.91
584.5	474.5
585.92	61.615
585.5	266
588.92	397.37
587.66	448.76
588.75	83.583
588.89	124.64
587	231
588.78	490.04
592	110
591.04	303.89
591.39	323.74
591	407.29
592.12	468.67
592	418
594.32	97.706
593.5	348
595.18	74.071
594.94	160.58
593.71	176
595.69	61.222
594.8	251.5
596.71	357.09
596.26	438.22
596.81	205.94
597.92	335.83
599.76	127.47
599.09	463.73
601	326.14
604.14	447.93
599.67	476.83
600.72	497.6
602.16	228.34
602.53	371.88
604.42	430.67
602.62	253.88
604.08	408.42
605.09	80.217
604.18	142.09
606.79	92.342
605	348.5
606	213
608.5	68.5
608.5	110.5
611.31	126.19
611.79	365
612.96	179.56
614.64	325.36
614	378
615.29	487.55
619.12	57.786
618.32	351.64
618.93	224.67
619.2	342.6
620.67	433.41
622.71	75.971
621.61	374.39
622.83	106.07
623.63	500.39
623.41	308.12
623.96	333.61
623.88	362.62
623.83	399.61
625.91	183.82
626.78	86.522
625.33	116.33
625.69	121.85
628.93	423.18
631.71	480.86
630	235.95
630.72	247.91
632.35	446.5
634.29	70.129
633.42	128.75
634.59	93.118
633.5	453.5
636.15	58.7
634.6	337.2
635.27	402.93
635.31	495.69
637	209.52
635.33	256.5
636.91	349.23
635.33	464.67
637.59	113.47
637.7	122.7
637.6	199.8
638.83	326.67
638.5	313.5
641.74	388.34
639.83	189.06
641.12	239.88
643.62	223.04
642	440
645.72	472.39
645.81	76.115
645.76	253.41
645.9	366.52
648.36	44.738
647.31	331.88
646.96	452.25
646.5	494
648.52	149.81
647.9	200.8
647.54	344.15
648.92	402.19
649.62	113.86
651.13	180.83
650.38	62.438
652.5	85.188
654	52
654.65	94.304
653.57	216.86
656.99	426.16
653	440
655.86	318.93
657.33	342.62
657.67	392.88
658.5	159.5
657.62	205.96
656.88	490.75
658.2	69.4
658.6	405.6
658	329
660.11	457.49
660.43	467.86
661.76	357.76
662.65	179.26
665.35	81.161
663.18	191.91
664.11	483
665.2	119
666.45	379.67
667.09	476.45
667.62	64
667	201.71
667.29	398.43
668.44	340.08
668	410
668.38	422.31
669	161
671.84	431.26
671.55	465.14
674.11	249
673.03	451.94
673.5	143
673.82	180.12
674.55	167.91
674.62	418.21
676.31	219.19
675.7	374
678.72	438.78
679.28	131.33
679.94	111.77
679.32	200
680	261.65
679.89	234.11
679.5	391.5
682.27	330.8
682.71	462.12
684.28	96.96
684.39	346.33
684.82	69.941
684.73	380.93
684.88	183.12
686.32	369.81
686.71	421.37
686.33	480.67
691.06	85.903
691.18	119.21
690.57	139.86
690.71	456.64
692.27	402.59
692.27	108.14
693.77	238.6
694	227
694.9	411.1
696	53.714
696.72	446.64
697.59	250.88
697.52	365.74
698.75	96.15
698.54	207.85
697	331
697.57	462.29
699.09	435.36
699.5	178
699.33	194.5
703.6	81.707
702.81	117.69
704.37	160.83
702.4	223.6
704.81	233.84
708.65	210.6
708.47	428.12
708.8	449.04
708.2	243.4
709.08	415.58
710.73	124.19
708.83	150.17
709	170.71
709.79	468.36
711.38	393.05
712	382.71
714.25	137.67
716.65	193.96
714.6	361.07
715	370.5
716.47	92.133
717.71	130
718.65	204.1
719.81	406.75
720.83	78.8
721.28	245.66
721.88	420.44
723.14	460.89
722.81	430.38
725.86	122.71
725.36	156.82
726.04	209.88
725.62	253.46
726.16	364.21
727.87	146.4
729.65	180.97
729.81	93.774
729.6	106.3
730.41	166.29
731.27	223.41
730.73	234.82
731.11	84.333
731.93	191.6
732.58	374.74
731.2	415.15
732.4	434.25
735.74	460.44
735.2	392
736.5	157.5
738.3	400.75
737.29	447.86
739.8	202.13
741.15	423.67
740.5	378.5
742.17	214.17
743.91	83.636
744	170.5
743.6	367.8
745	152.5
746	92.286
746.64	160.55
746.5	243.5
747.77	412.5
747.17	229.17
747	451.5
748.59	359.18
748.89	111.33
751.81	140.23
752.23	180.36
751.71	216
753.11	423.58
753.5	61.5
752.5	372
756.41	435.26
757.84	121.26
757.67	361.5
760.33	217.56
761.65	104.7
761.43	446.86
762.22	239.89
763.29	397.16
762.71	229.14
765.35	163.87
765.73	131.07
764.5	142
766.5	386.58
767	270.5
768.79	253.03
767.5	350.5
772.48	233.3
771	183.5
772.93	201.89
774	264
777.33	328.15
778.68	368.57
778.79	282.05
779.17	347.28
781.42	256.33
783.03	181.34
781	211
782.65	244.91
783.15	298.92
788.9	284.17
787.4	313.2
789.88	225.65
791	293
791.88	366.41
791	236.5
794.62	320.66
793.47	353.63
792.75	406.38
794.53	186.53
795.87	307.53
796.17	383.72
797.46	397.73
797.5	277
800.29	232.71
800.85	166.7
801	248.5
800.53	287.67
801.69	219.46
802.84	269.16
804.44	346.02
805.22	309.39
805.71	387.5
807.96	374.2
806.11	404.33
806.8	320.5
809.36	204
811.67	213.52
810.94	286.38
811.39	276.28
810.92	394.58
813.68	337.04
815.62	245
815.38	360.62
814	378
817.92	264.25
818.42	309.75
819.81	224.62
819.3	346.3
823.09	381.44
822.57	206.65
823	185.69
825.29	277.64
827.1	216.9
826.64	269.64
827.67	238.11
826.33	368.17
828.56	345.44
832.2	189.85
831.86	319.43
833.62	228.5
840.69	302.19
840.8	263.7
842.48	235.35
842.25	247.42
843	224
849.5	308.5
859.67	258.33
